whrswk,hhi,whi,hhi2,education,race,hispanic,experience,kidslt6,kids618,husby,region,wght,experience_whrswk,whrswk_husby,adjusted_experience,education_level,experience_education,family_responsibility_index,hours_per_dependent,hours_per_child_lt6,experience_squared,hours_worked_bracket,career_stage
0,yes,yes,yes,13-15years,white,no,45.0,0,0,0.0,west,366476,0.0,0.0,45.0,4,180.0,0,0.0,0.0,2025.0,,Very Late
20,yes,no,yes,13-15years,white,no,20.0,0,2,45.0,west,315645,400.0,900.0,20.0,4,80.0,2,6.666666666666667,20.0,400.0,parttime,Late
0,yes,no,yes,13-15years,white,no,40.0,0,0,0.0,west,338153,0.0,0.0,40.0,4,160.0,0,0.0,0.0,1600.0,,Very Late
0,no,yes,no,9-11years,white,no,47.5,0,0,0.0,west,366476,0.0,0.0,47.5,2,95.0,0,0.0,0.0,2256.25,,Very Late
0,no,no,no,<9years,white,yes,51.0,0,1,3.2,west,186582,0.0,0.0,51.0,1,51.0,1,0.0,0.0,2601.0,,
30,yes,no,yes,12years,white,yes,25.0,1,1,40.0,west,156972,750.0,1200.0,12.5,3,75.0,2,10.0,15.0,625.0,parttime,Late
0,no,no,no,<9years,white,yes,11.0,1,0,17.07,west,136873,0.0,0.0,5.5,1,11.0,1,0.0,0.0,121.0,,Mid
40,yes,no,yes,12years,white,yes,14.0,1,2,21.0,west,157663,560.0,840.0,7.0,3,42.0,3,10.0,20.0,196.0,fulltime,Mid
20,yes,yes,yes,12years,white,no,28.0,0,1,30.622,west,309216,560.0,612.44,28.0,3,84.0,1,10.0,20.0,784.0,parttime,Late
45,no,yes,yes,>16years,white,no,20.0,0,0,80.0,west,316609,900.0,3600.0,20.0,6,120.0,0,45.0,45.0,400.0,fulltime,Late
15,yes,no,yes,16years,white,no,33.0,0,1,43.0,west,402692,495.0,645.0,33.0,5,165.0,1,7.5,15.0,1089.0,parttime,Very Late
40,no,yes,yes,16years,white,no,5.0,1,0,20.0,west,313513,200.0,800.0,2.5,5,25.0,1,20.0,20.0,25.0,fulltime,Early
0,no,no,no,13-15years,white,no,23.0,0,2,0.0,west,316609,0.0,0.0,23.0,4,92.0,2,0.0,0.0,529.0,,Late
0,no,no,no,12years,white,no,33.0,0,0,67.6,west,329926,0.0,0.0,33.0,3,99.0,0,0.0,0.0,1089.0,,Very Late
40,no,yes,yes,12years,white,no,30.0,0,0,40.341,west,316797,1200.0,1613.64,30.0,3,90.0,0,40.0,40.0,900.0,fulltime,Late
0,no,no,no,13-15years,white,no,19.0,0,2,0.0,west,304941,0.0,0.0,19.0,4,76.0,2,0.0,0.0,361.0,,Late
40,yes,yes,yes,12years,white,no,37.0,0,0,35.144,west,83970,1480.0,1405.76,37.0,3,111.0,0,40.0,40.0,1369.0,fulltime,Very Late
36,yes,no,yes,9-11years,white,no,22.5,0,1,19.37,west,83119,810.0,697.32,22.5,2,45.0,1,18.0,36.0,506.25,fulltime,Late
45,yes,no,yes,16years,white,no,35.0,0,0,0.0,west,51877,1575.0,0.0,35.0,5,175.0,0,45.0,45.0,1225.0,fulltime,Very Late
40,no,yes,yes,12years,white,no,20.0,0,2,22.999,west,48424,800.0,919.9599999999999,20.0,3,60.0,2,13.333333333333334,40.0,400.0,fulltime,Late
40,no,yes,no,16years,white,no,15.0,0,2,24.0,west,48424,600.0,960.0,15.0,5,75.0,2,13.333333333333334,40.0,225.0,fulltime,Mid
18,yes,no,yes,12years,white,no,18.0,0,3,34.0,west,48424,324.0,612.0,18.0,3,54.0,3,4.5,18.0,324.0,parttime,Late
40,yes,no,yes,16years,white,no,25.0,0,0,39.0,west,46972,1000.0,1560.0,25.0,5,125.0,0,40.0,40.0,625.0,fulltime,Late
40,no,no,no,12years,white,no,22.0,0,2,26.665,west,311422,880.0,1066.6,22.0,3,66.0,2,13.333333333333334,40.0,484.0,fulltime,Late
0,yes,no,yes,16years,white,no,15.0,2,0,38.5,west,367966,0.0,0.0,5.0,5,75.0,2,0.0,0.0,225.0,,Mid
0,no,no,yes,16years,white,no,38.0,0,0,0.0,west,394205,0.0,0.0,38.0,5,190.0,0,0.0,0.0,1444.0,,Very Late
45,no,no,no,13-15years,white,no,27.0,0,1,16.6,west,46972,1215.0,747.0000000000001,27.0,4,108.0,1,22.5,45.0,729.0,fulltime,Late
0,no,no,no,12years,white,no,20.0,1,1,21.0,west,187708,0.0,0.0,10.0,3,60.0,2,0.0,0.0,400.0,,Late
0,yes,no,yes,12years,white,no,15.0,2,0,53.0,west,184750,0.0,0.0,5.0,3,45.0,2,0.0,0.0,225.0,,Mid
0,yes,no,yes,12years,white,no,23.0,0,2,50.0,west,181974,0.0,0.0,23.0,3,69.0,2,0.0,0.0,529.0,,Late
25,yes,yes,yes,13-15years,white,no,11.0,0,2,0.0,west,362169,275.0,0.0,11.0,4,44.0,2,8.333333333333334,25.0,121.0,parttime,Mid
40,no,yes,yes,16years,white,no,3.0,0,0,21.15,west,364213,120.0,846.0,3.0,5,15.0,0,40.0,40.0,9.0,fulltime,Early
22,yes,no,yes,13-15years,white,no,26.0,0,0,42.0,west,54900,572.0,924.0,26.0,4,104.0,0,22.0,22.0,676.0,parttime,Late
0,yes,no,yes,9-11years,other,no,46.5,0,0,0.0,west,295139,0.0,0.0,46.5,2,93.0,0,0.0,0.0,2162.25,,Very Late
35,yes,no,yes,13-15years,white,no,21.0,0,0,39.0,west,52483,735.0,1365.0,21.0,4,84.0,0,35.0,35.0,441.0,fulltime,Late
40,yes,no,yes,>16years,white,no,14.0,1,1,30.0,west,54136,560.0,1200.0,7.0,6,84.0,2,13.333333333333334,20.0,196.0,fulltime,Mid
35,yes,yes,yes,12years,white,no,39.0,0,0,70.0,west,57997,1365.0,2450.0,39.0,3,117.0,0,35.0,35.0,1521.0,fulltime,Very Late
0,no,no,no,9-11years,white,no,44.5,0,0,0.0,west,72548,0.0,0.0,44.5,2,89.0,0,0.0,0.0,1980.25,,Very Late
40,yes,yes,yes,13-15years,white,no,19.0,0,1,45.315,west,361265,760.0,1812.6,19.0,4,76.0,1,20.0,40.0,361.0,fulltime,Late
40,no,yes,no,16years,white,no,3.0,0,0,3.303,west,181136,120.0,132.12,3.0,5,15.0,0,40.0,40.0,9.0,fulltime,Early
40,no,yes,yes,13-15years,white,no,9.0,2,0,19.745,west,81402,360.0,789.8000000000001,3.0,4,36.0,2,13.333333333333334,13.333333333333334,81.0,fulltime,Mid
0,no,yes,no,12years,white,no,42.0,0,0,0.0,west,90939,0.0,0.0,42.0,3,126.0,0,0.0,0.0,1764.0,,Very Late
50,no,yes,no,16years,white,no,16.0,1,1,0.0,west,56597,800.0,0.0,8.0,5,80.0,2,16.666666666666668,25.0,256.0,fulltime,Late
40,no,yes,no,13-15years,white,no,12.0,3,0,0.0,west,235992,480.0,0.0,3.0,4,48.0,3,10.0,10.0,144.0,fulltime,Mid
34,no,yes,no,13-15years,white,no,20.0,0,1,2.563,west,239769,680.0,87.14200000000001,20.0,4,80.0,1,17.0,34.0,400.0,fulltime,Late
40,no,yes,no,13-15years,white,no,27.0,0,0,21.992,west,232583,1080.0,879.6800000000001,27.0,4,108.0,0,40.0,40.0,729.0,fulltime,Late
40,no,yes,yes,13-15years,white,no,24.0,0,2,48.0,west,46944,960.0,1920.0,24.0,4,96.0,2,13.333333333333334,40.0,576.0,fulltime,Late
0,yes,no,yes,12years,white,no,36.0,0,0,40.297,west,48919,0.0,0.0,36.0,3,108.0,0,0.0,0.0,1296.0,,Very Late
40,no,yes,no,12years,white,no,44.0,0,0,0.0,west,47558,1760.0,0.0,44.0,3,132.0,0,40.0,40.0,1936.0,fulltime,Very Late
40,no,yes,yes,16years,white,no,10.0,1,0,19.82,west,55705,400.0,792.8,5.0,5,50.0,1,20.0,20.0,100.0,fulltime,Mid
0,no,yes,yes,12years,white,no,41.0,0,0,0.0,west,60632,0.0,0.0,41.0,3,123.0,0,0.0,0.0,1681.0,,Very Late
0,no,yes,no,12years,white,no,45.0,0,0,0.0,west,53169,0.0,0.0,45.0,3,135.0,0,0.0,0.0,2025.0,,Very Late
43,no,no,no,13-15years,white,no,7.0,0,0,4.8,west,53969,301.0,206.4,7.0,4,28.0,0,43.0,43.0,49.0,fulltime,Mid
30,yes,no,yes,12years,white,no,20.0,1,2,20.0,west,56597,600.0,600.0,10.0,3,60.0,3,7.5,15.0,400.0,parttime,Late
40,no,yes,no,12years,white,no,35.0,0,0,0.0,west,57176,1400.0,0.0,35.0,3,105.0,0,40.0,40.0,1225.0,fulltime,Very Late
40,yes,no,yes,12years,white,no,17.0,0,2,12.0,west,55705,680.0,480.0,17.0,3,51.0,2,13.333333333333334,40.0,289.0,fulltime,Late
30,no,yes,no,13-15years,white,no,11.0,1,1,10.0,west,55705,330.0,300.0,5.5,4,44.0,2,10.0,15.0,121.0,parttime,Mid
0,no,no,no,12years,white,no,43.0,0,0,0.0,west,55585,0.0,0.0,43.0,3,129.0,0,0.0,0.0,1849.0,,Very Late
16,yes,no,yes,12years,white,no,34.0,0,0,40.407,west,57176,544.0,646.512,34.0,3,102.0,0,16.0,16.0,1156.0,parttime,Very Late
0,no,no,no,9-11years,white,no,13.5,1,0,13.742,west,54274,0.0,0.0,6.75,2,27.0,1,0.0,0.0,182.25,,Mid
40,no,yes,no,12years,white,no,27.0,0,1,0.0,west,54868,1080.0,0.0,27.0,3,81.0,1,20.0,40.0,729.0,fulltime,Late
0,no,no,no,<9years,white,no,25.0,0,1,0.0,west,54136,0.0,0.0,25.0,1,25.0,1,0.0,0.0,625.0,,Late
40,no,yes,yes,>16years,white,no,27.0,0,0,21.0,west,54690,1080.0,840.0,27.0,6,162.0,0,40.0,40.0,729.0,fulltime,Late
0,yes,no,yes,13-15years,white,no,21.0,2,1,57.6,west,162163,0.0,0.0,7.0,4,84.0,3,0.0,0.0,441.0,,Late
45,no,yes,yes,12years,white,no,16.0,0,2,33.0,west,84455,720.0,1485.0,16.0,3,48.0,2,15.0,45.0,256.0,fulltime,Late
40,yes,yes,yes,12years,white,no,5.0,2,0,55.0,west,165567,200.0,2200.0,1.6666666666666667,3,15.0,2,13.333333333333334,13.333333333333334,25.0,fulltime,Early
0,yes,no,yes,16years,white,no,8.0,2,0,46.0,west,160408,0.0,0.0,2.6666666666666665,5,40.0,2,0.0,0.0,64.0,,Mid
0,no,no,yes,16years,white,no,6.0,2,0,0.0,west,165759,0.0,0.0,2.0,5,30.0,2,0.0,0.0,36.0,,Mid
0,yes,no,yes,13-15years,white,yes,20.0,0,3,68.0,west,84057,0.0,0.0,20.0,4,80.0,3,0.0,0.0,400.0,,Late
0,yes,no,yes,12years,white,no,14.0,1,2,32.0,west,82733,0.0,0.0,7.0,3,42.0,3,0.0,0.0,196.0,,Mid
19,no,no,yes,13-15years,white,yes,0.0,1,0,40.0,west,121290,0.0,760.0,0.0,4,0.0,1,9.5,9.5,0.0,parttime,
0,yes,no,yes,13-15years,white,no,31.0,0,0,60.0,west,168984,0.0,0.0,31.0,4,124.0,0,0.0,0.0,961.0,,Very Late
50,no,yes,no,>16years,white,no,6.0,0,0,12.0,west,160408,300.0,600.0,6.0,6,36.0,0,50.0,50.0,36.0,fulltime,Mid
0,yes,no,yes,13-15years,white,no,42.0,0,0,0.0,west,164282,0.0,0.0,42.0,4,168.0,0,0.0,0.0,1764.0,,Very Late
45,no,yes,no,13-15years,white,no,44.0,0,0,0.0,west,194210,1980.0,0.0,44.0,4,176.0,0,45.0,45.0,1936.0,fulltime,Very Late
30,yes,no,yes,12years,white,no,46.0,0,0,0.0,west,194210,1380.0,0.0,46.0,3,138.0,0,30.0,30.0,2116.0,parttime,Very Late
40,no,no,no,12years,white,no,12.0,1,1,1.1,west,80204,480.0,44.0,6.0,3,36.0,2,13.333333333333334,20.0,144.0,fulltime,Mid
50,no,yes,no,12years,white,no,5.0,1,0,28.0,west,72500,250.0,1400.0,2.5,3,15.0,1,25.0,25.0,25.0,fulltime,Early
40,no,yes,no,13-15years,white,no,13.0,0,0,0.0,west,164637,520.0,0.0,13.0,4,52.0,0,40.0,40.0,169.0,fulltime,Mid
0,no,no,no,13-15years,white,no,17.0,2,0,0.0,west,167273,0.0,0.0,5.666666666666667,4,68.0,2,0.0,0.0,289.0,,Late
0,yes,no,yes,12years,white,no,47.0,0,0,53.0,west,98877,0.0,0.0,47.0,3,141.0,0,0.0,0.0,2209.0,,Very Late
20,yes,no,yes,13-15years,white,no,37.0,0,0,0.0,west,91236,740.0,0.0,37.0,4,148.0,0,20.0,20.0,1369.0,parttime,Very Late
40,no,yes,no,13-15years,black,no,17.0,0,1,42.0,west,194780,680.0,1680.0,17.0,4,68.0,1,20.0,40.0,289.0,fulltime,Late
40,no,yes,no,13-15years,black,no,30.0,1,0,0.0,west,152068,1200.0,0.0,15.0,4,120.0,1,20.0,20.0,900.0,fulltime,Late
40,no,no,no,13-15years,black,no,25.0,0,1,33.0,west,175661,1000.0,1320.0,25.0,4,100.0,1,20.0,40.0,625.0,fulltime,Late
32,no,no,yes,12years,white,no,24.0,0,1,0.0,west,162163,768.0,0.0,24.0,3,72.0,1,16.0,32.0,576.0,fulltime,Late
0,no,no,yes,<9years,white,yes,33.0,0,1,18.0,west,109218,0.0,0.0,33.0,1,33.0,1,0.0,0.0,1089.0,,Very Late
0,yes,no,yes,12years,white,no,12.0,1,1,50.0,west,160408,0.0,0.0,6.0,3,36.0,2,0.0,0.0,144.0,,Mid
40,no,yes,no,16years,white,no,26.0,0,2,0.0,west,162260,1040.0,0.0,26.0,5,130.0,2,13.333333333333334,40.0,676.0,fulltime,Late
0,no,no,no,12years,white,no,2.0,1,0,15.0,west,241070,0.0,0.0,1.0,3,6.0,1,0.0,0.0,4.0,,Early
0,no,no,no,12years,white,no,24.0,0,1,35.0,west,163768,0.0,0.0,24.0,3,72.0,1,0.0,0.0,576.0,,Late
0,no,no,no,<9years,white,yes,36.0,0,1,13.0,west,83276,0.0,0.0,36.0,1,36.0,1,0.0,0.0,1296.0,,Very Late
40,no,yes,no,13-15years,black,no,6.0,0,0,0.0,west,224054,240.0,0.0,6.0,4,24.0,0,40.0,40.0,36.0,fulltime,Mid
0,no,no,no,<9years,white,no,23.0,1,2,13.0,west,165759,0.0,0.0,11.5,1,23.0,3,0.0,0.0,529.0,,Late
40,no,yes,yes,12years,white,no,24.0,0,1,27.0,west,83186,960.0,1080.0,24.0,3,72.0,1,20.0,40.0,576.0,fulltime,Late
20,yes,no,yes,12years,white,no,35.0,0,0,75.0,west,84279,700.0,1500.0,35.0,3,105.0,0,20.0,20.0,1225.0,parttime,Very Late
0,no,no,no,12years,white,no,47.0,0,0,5.0,west,194210,0.0,0.0,47.0,3,141.0,0,0.0,0.0,2209.0,,Very Late
0,no,no,yes,13-15years,white,no,38.0,0,0,44.408,west,179201,0.0,0.0,38.0,4,152.0,0,0.0,0.0,1444.0,,Very Late
0,no,no,no,<9years,white,yes,22.0,3,5,0.0,west,84057,0.0,0.0,5.5,1,22.0,8,0.0,0.0,484.0,,Late
0,yes,no,yes,12years,white,yes,20.0,0,3,62.0,west,85807,0.0,0.0,20.0,3,60.0,3,0.0,0.0,400.0,,Late
0,no,no,no,12years,white,yes,26.0,0,2,23.0,west,81489,0.0,0.0,26.0,3,78.0,2,0.0,0.0,676.0,,Late
0,no,no,no,12years,white,yes,23.0,1,1,12.0,west,81489,0.0,0.0,11.5,3,69.0,2,0.0,0.0,529.0,,Late
40,no,no,yes,12years,white,yes,11.0,2,2,17.3,west,68808,440.0,692.0,3.6666666666666665,3,33.0,4,8.0,13.333333333333334,121.0,fulltime,Mid
30,no,no,no,9-11years,white,no,27.5,0,1,5.0,west,165759,825.0,150.0,27.5,2,55.0,1,15.0,30.0,756.25,parttime,Late
0,no,no,no,<9years,white,yes,26.0,1,3,15.0,west,84057,0.0,0.0,13.0,1,26.0,4,0.0,0.0,676.0,,Late
0,yes,no,yes,<9years,white,no,48.0,0,0,25.48,west,83640,0.0,0.0,48.0,1,48.0,0,0.0,0.0,2304.0,,Very Late
40,no,yes,no,9-11years,white,no,21.5,0,1,0.0,west,84057,860.0,0.0,21.5,2,43.0,1,20.0,40.0,462.25,fulltime,Late
40,no,no,no,<9years,white,yes,23.0,0,0,3.0,west,85807,920.0,120.0,23.0,1,23.0,0,40.0,40.0,529.0,fulltime,Late
40,no,no,no,<9years,white,yes,19.0,1,0,4.0,west,82733,760.0,160.0,9.5,1,19.0,1,20.0,20.0,361.0,fulltime,Late
40,no,no,no,12years,white,no,14.0,0,0,17.0,west,165465,560.0,680.0,14.0,3,42.0,0,40.0,40.0,196.0,fulltime,Mid
0,yes,no,yes,<9years,white,yes,18.0,2,2,30.0,west,82733,0.0,0.0,6.0,1,18.0,4,0.0,0.0,324.0,,Late
40,no,no,yes,12years,white,yes,17.0,1,2,21.0,west,84455,680.0,840.0,8.5,3,51.0,3,10.0,20.0,289.0,fulltime,Late
0,no,no,no,<9years,white,yes,25.0,1,5,0.0,west,168114,0.0,0.0,12.5,1,25.0,6,0.0,0.0,625.0,,Late
0,no,no,no,9-11years,white,yes,10.5,2,1,0.0,west,70350,0.0,0.0,3.5,2,21.0,3,0.0,0.0,110.25,,Mid
30,no,yes,no,12years,white,yes,16.0,0,0,0.0,west,84455,480.0,0.0,16.0,3,48.0,0,30.0,30.0,256.0,parttime,Late
40,no,no,no,<9years,white,yes,23.0,0,1,18.0,west,85807,920.0,720.0,23.0,1,23.0,1,20.0,40.0,529.0,fulltime,Late
0,yes,no,yes,9-11years,white,yes,28.5,2,1,18.72,west,81489,0.0,0.0,9.5,2,57.0,3,0.0,0.0,812.25,,Late
0,no,no,no,<9years,white,yes,6.0,0,0,13.0,west,121290,0.0,0.0,6.0,1,6.0,0,0.0,0.0,36.0,,Mid
0,no,no,no,<9years,white,yes,23.0,2,2,0.0,west,84057,0.0,0.0,7.666666666666667,1,23.0,4,0.0,0.0,529.0,,Late
0,yes,no,yes,<9years,white,yes,34.0,0,1,13.0,west,83236,0.0,0.0,34.0,1,34.0,1,0.0,0.0,1156.0,,Very Late
0,no,no,no,<9years,white,yes,32.0,0,0,5.66,west,83236,0.0,0.0,32.0,1,32.0,0,0.0,0.0,1024.0,,Very Late
0,no,no,no,13-15years,white,no,6.0,1,0,24.5,west,71046,0.0,0.0,3.0,4,24.0,1,0.0,0.0,36.0,,Mid
40,yes,no,yes,13-15years,white,no,18.0,0,2,44.0,west,168928,720.0,1760.0,18.0,4,72.0,2,13.333333333333334,40.0,324.0,fulltime,Late
32,yes,no,yes,9-11years,white,yes,13.5,1,2,12.5,west,69489,432.0,400.0,6.75,2,27.0,3,8.0,16.0,182.25,fulltime,Mid
40,no,no,no,13-15years,white,no,24.0,0,0,0.0,west,167399,960.0,0.0,24.0,4,96.0,0,40.0,40.0,576.0,fulltime,Late
0,no,no,no,<9years,white,yes,21.0,3,2,16.0,west,167103,0.0,0.0,5.25,1,21.0,5,0.0,0.0,441.0,,Late
50,no,yes,no,>16years,white,no,11.0,0,1,0.0,west,66869,550.0,0.0,11.0,6,66.0,1,25.0,50.0,121.0,fulltime,Mid
20,yes,yes,yes,16years,white,no,24.0,0,0,18.642,west,65903,480.0,372.84,24.0,5,120.0,0,20.0,20.0,576.0,parttime,Late
40,no,no,no,12years,white,no,20.0,0,0,2.4,west,64711,800.0,96.0,20.0,3,60.0,0,40.0,40.0,400.0,fulltime,Late
31,no,no,no,12years,white,yes,36.0,0,0,0.0,west,52348,1116.0,0.0,36.0,3,108.0,0,31.0,31.0,1296.0,fulltime,Very Late
40,no,yes,no,13-15years,white,yes,25.0,0,3,14.5,west,50615,1000.0,580.0,25.0,4,100.0,3,10.0,40.0,625.0,fulltime,Late
0,yes,no,yes,16years,white,no,28.0,0,2,56.9,west,65513,0.0,0.0,28.0,5,140.0,2,0.0,0.0,784.0,,Late
0,yes,no,yes,16years,white,no,38.0,0,0,0.0,west,72353,0.0,0.0,38.0,5,190.0,0,0.0,0.0,1444.0,,Very Late
0,no,no,no,13-15years,white,no,27.0,0,0,65.0,west,65513,0.0,0.0,27.0,4,108.0,0,0.0,0.0,729.0,,Late
40,yes,yes,yes,12years,white,no,42.0,0,0,0.0,west,72353,1680.0,0.0,42.0,3,126.0,0,40.0,40.0,1764.0,fulltime,Very Late
40,no,no,no,12years,white,no,27.0,0,2,0.0,west,67236,1080.0,0.0,27.0,3,81.0,2,13.333333333333334,40.0,729.0,fulltime,Late
35,yes,no,yes,13-15years,white,no,27.0,0,0,46.177,west,65903,945.0,1616.195,27.0,4,108.0,0,35.0,35.0,729.0,fulltime,Late
30,no,no,no,13-15years,white,no,9.0,2,1,39.0,west,65151,270.0,1170.0,3.0,4,36.0,3,7.5,10.0,81.0,parttime,Mid
0,no,no,no,12years,white,no,32.0,0,0,0.0,west,65903,0.0,0.0,32.0,3,96.0,0,0.0,0.0,1024.0,,Very Late
0,no,yes,no,12years,white,no,47.0,0,0,0.0,west,78880,0.0,0.0,47.0,3,141.0,0,0.0,0.0,2209.0,,Very Late
40,no,yes,yes,16years,white,no,23.0,0,0,0.0,west,65864,920.0,0.0,23.0,5,115.0,0,40.0,40.0,529.0,fulltime,Late
40,yes,yes,yes,13-15years,white,no,19.0,0,2,37.8,west,67939,760.0,1512.0,19.0,4,76.0,2,13.333333333333334,40.0,361.0,fulltime,Late
0,yes,no,yes,12years,white,no,43.0,0,0,0.0,west,66724,0.0,0.0,43.0,3,129.0,0,0.0,0.0,1849.0,,Very Late
0,yes,no,yes,13-15years,white,no,22.0,0,1,0.0,west,48342,0.0,0.0,22.0,4,88.0,1,0.0,0.0,484.0,,Late
0,no,no,no,16years,white,no,9.0,3,0,0.0,west,359602,0.0,0.0,2.25,5,45.0,3,0.0,0.0,81.0,,Mid
36,no,yes,yes,12years,white,no,23.0,0,3,24.0,west,234064,828.0,864.0,23.0,3,69.0,3,9.0,36.0,529.0,fulltime,Late
50,no,yes,no,16years,white,no,21.0,1,1,20.8,west,94859,1050.0,1040.0,10.5,5,105.0,2,16.666666666666668,25.0,441.0,fulltime,Late
0,yes,no,yes,13-15years,white,no,42.0,0,0,0.0,west,96098,0.0,0.0,42.0,4,168.0,0,0.0,0.0,1764.0,,Very Late
40,no,yes,no,12years,white,yes,37.0,0,0,9.884,west,50538,1480.0,395.36,37.0,3,111.0,0,40.0,40.0,1369.0,fulltime,Very Late
40,yes,yes,yes,9-11years,white,yes,24.5,0,1,99.999,west,48865,980.0,3999.96,24.5,2,49.0,1,20.0,40.0,600.25,fulltime,Late
40,yes,no,yes,13-15years,white,yes,9.0,2,0,25.0,west,40577,360.0,1000.0,3.0,4,36.0,2,13.333333333333334,13.333333333333334,81.0,fulltime,Mid
40,no,yes,no,16years,white,no,11.0,0,1,49.0,west,51130,440.0,1960.0,11.0,5,55.0,1,20.0,40.0,121.0,fulltime,Mid
40,yes,no,yes,>16years,white,no,20.0,0,2,23.0,west,46429,800.0,920.0,20.0,6,120.0,2,13.333333333333334,40.0,400.0,fulltime,Late
0,yes,no,yes,16years,white,no,20.0,0,2,51.0,west,92393,0.0,0.0,20.0,5,100.0,2,0.0,0.0,400.0,,Late
6,yes,no,yes,9-11years,white,yes,4.5,0,0,17.0,west,261979,27.0,102.0,4.5,2,9.0,0,6.0,6.0,20.25,parttime,Early
0,no,no,no,<9years,white,yes,11.0,2,0,14.0,west,261979,0.0,0.0,3.6666666666666665,1,11.0,2,0.0,0.0,121.0,,Mid
40,no,no,no,9-11years,white,yes,11.5,0,0,15.0,west,253816,460.0,600.0,11.5,2,23.0,0,40.0,40.0,132.25,fulltime,Mid
0,no,no,yes,12years,white,yes,4.0,1,0,11.0,west,261979,0.0,0.0,2.0,3,12.0,1,0.0,0.0,16.0,,Early
0,no,no,no,13-15years,white,yes,22.0,0,2,0.09,west,305220,0.0,0.0,22.0,4,88.0,2,0.0,0.0,484.0,,Late
0,no,no,yes,13-15years,white,no,13.0,1,2,52.0,west,303652,0.0,0.0,6.5,4,52.0,3,0.0,0.0,169.0,,Mid
44,no,yes,no,16years,white,no,38.0,0,0,0.0,west,330513,1672.0,0.0,38.0,5,190.0,0,44.0,44.0,1444.0,fulltime,Very Late
0,yes,no,yes,12years,white,no,33.0,0,0,61.4,west,311669,0.0,0.0,33.0,3,99.0,0,0.0,0.0,1089.0,,Very Late
0,yes,yes,yes,9-11years,white,no,15.5,0,3,52.0,west,310672,0.0,0.0,15.5,2,31.0,3,0.0,0.0,240.25,,Late
40,yes,yes,yes,12years,white,no,34.0,0,0,20.0,west,318874,1360.0,800.0,34.0,3,102.0,0,40.0,40.0,1156.0,fulltime,Very Late
0,yes,no,yes,9-11years,white,yes,28.5,0,1,22.0,west,156972,0.0,0.0,28.5,2,57.0,1,0.0,0.0,812.25,,Late
0,no,no,no,12years,white,no,36.0,0,0,21.0,west,159437,0.0,0.0,36.0,3,108.0,0,0.0,0.0,1296.0,,Very Late
40,no,yes,no,12years,white,no,18.0,0,1,0.3,west,161919,720.0,12.0,18.0,3,54.0,1,20.0,40.0,324.0,fulltime,Late
40,yes,no,yes,13-15years,white,no,13.0,0,2,48.0,west,310672,520.0,1920.0,13.0,4,52.0,2,13.333333333333334,40.0,169.0,fulltime,Mid
0,yes,no,yes,<9years,white,no,22.0,2,1,26.0,west,158616,0.0,0.0,7.333333333333333,1,22.0,3,0.0,0.0,484.0,,Late
40,no,yes,no,<9years,white,no,28.0,0,1,29.4,west,306003,1120.0,1176.0,28.0,1,28.0,1,20.0,40.0,784.0,fulltime,Late
30,yes,no,yes,13-15years,white,no,27.0,0,0,24.0,west,92448,810.0,720.0,27.0,4,108.0,0,30.0,30.0,729.0,parttime,Late
45,no,yes,no,13-15years,white,yes,5.0,0,0,23.0,west,40464,225.0,1035.0,5.0,4,20.0,0,45.0,45.0,25.0,fulltime,Early
0,no,no,no,13-15years,white,no,43.0,0,0,0.0,west,182278,0.0,0.0,43.0,4,172.0,0,0.0,0.0,1849.0,,Very Late
40,yes,yes,yes,13-15years,white,no,27.0,0,0,30.0,west,180034,1080.0,1200.0,27.0,4,108.0,0,40.0,40.0,729.0,fulltime,Late
40,yes,no,yes,12years,white,no,19.0,1,3,40.0,west,304941,760.0,1600.0,9.5,3,57.0,4,8.0,20.0,361.0,fulltime,Late
33,no,yes,yes,12years,white,no,26.0,0,0,34.0,west,295626,858.0,1122.0,26.0,3,78.0,0,33.0,33.0,676.0,fulltime,Late
40,no,no,no,12years,white,no,15.0,1,1,12.0,west,154029,600.0,480.0,7.5,3,45.0,2,13.333333333333334,20.0,225.0,fulltime,Mid
16,no,no,no,12years,white,no,12.0,2,0,16.8,west,298642,192.0,268.8,4.0,3,36.0,2,5.333333333333333,5.333333333333333,144.0,parttime,Mid
0,no,no,no,12years,white,no,8.0,2,0,18.0,west,130975,0.0,0.0,2.6666666666666665,3,24.0,2,0.0,0.0,64.0,,Mid
0,no,no,no,13-15years,white,no,11.0,1,0,23.0,west,306515,0.0,0.0,5.5,4,44.0,1,0.0,0.0,121.0,,Mid
40,yes,yes,yes,12years,white,no,13.0,2,2,40.0,west,66869,520.0,1600.0,4.333333333333333,3,39.0,4,8.0,13.333333333333334,169.0,fulltime,Mid
30,yes,no,yes,>16years,white,no,19.0,0,2,21.0,west,65864,570.0,630.0,19.0,6,114.0,2,10.0,30.0,361.0,parttime,Late
45,no,yes,no,13-15years,white,no,8.0,1,0,0.0,west,32355,360.0,0.0,4.0,4,32.0,1,22.5,22.5,64.0,fulltime,Mid
0,no,no,no,9-11years,white,no,47.5,0,0,0.0,west,56660,0.0,0.0,47.5,2,95.0,0,0.0,0.0,2256.25,,Very Late
0,yes,no,yes,>16years,white,no,12.0,1,1,53.8,west,97848,0.0,0.0,6.0,6,72.0,2,0.0,0.0,144.0,,Mid
